"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"130","#earthquake #<U+C9C0><U+C9C4> #<U+5730><U+9707> ird2016tlrk (OK) South of Fiji Islands mb 4.6 2016/10/03 18:28:32 https://t.co/dlA0lPIjPV https://t.co/NJEtlXhOuv",FALSE,0,NA,2016-10-04 00:01:32,FALSE,NA,"783094665645928448",NA,"<a href=""http://www.seisme.nc"" rel=""nofollow"">Twurl2</a>","NCseismicobserv",0,FALSE,FALSE,NA,NA
"131","#earthquake #<U+C9C0><U+C9C4> #<U+5730><U+9707> ird2016tlqs (OK) Tonga Islands Region mb 5.3 2016/10/03 18:07:38 https://t.co/ICXwpD15rF https://t.co/n9lEdLXCy4",FALSE,0,NA,2016-10-03 23:55:41,FALSE,NA,"783093195139710977",NA,"<a href=""http://www.seisme.nc"" rel=""nofollow"">Twurl2</a>","NCseismicobserv",0,FALSE,FALSE,NA,NA
"132","#earthquake #<U+C9C0><U+C9C4> #<U+5730><U+9707> ird2016tlpp (OK) Off E. Coast of N. Is., NZ MLv 3.8 2016/10/03 17:33:38 https://t.co/Knq6Ko8Fx2 https://t.co/2ioj4hNIew",FALSE,0,NA,2016-10-03 23:50:50,FALSE,NA,"783091976396611584",NA,"<a href=""http://www.seisme.nc"" rel=""nofollow"">Twurl2</a>","NCseismicobserv",0,FALSE,FALSE,NA,NA
"133","#earthquake #<U+C9C0><U+C9C4> #<U+5730><U+9707> ird2016tlmq (OK) Off E. Coast of N. Is., NZ MLv 3.2 2016/10/03 16:04:40 https://t.co/wyVriEkiSV https://t.co/ImttOPFlyg",FALSE,0,NA,2016-10-03 23:46:37,FALSE,NA,"783090914801573892",NA,"<a href=""http://www.seisme.nc"" rel=""nofollow"">Twurl2</a>","NCseismicobserv",0,FALSE,FALSE,NA,NA
"134","#earthquake #<U+C9C0><U+C9C4> #<U+5730><U+9707> ird2016tlls (OK) East of North Island, N.Z. MLv 4.5 2016/10/03 15:35:23 https://t.co/i2TvxyMV1I https://t.co/GZlwk3GM7R",FALSE,0,NA,2016-10-03 22:26:30,FALSE,NA,"783070751913947136",NA,"<a href=""http://www.seisme.nc"" rel=""nofollow"">Twurl2</a>","NCseismicobserv",0,FALSE,FALSE,NA,NA
"135","#<U+C9C0><U+C9C4> 06:22:39 [Report 2] Kushiro offing M3.5 Depth 50km Maximum seismic intensity 2 #Earthquake",FALSE,0,NA,2016-10-03 21:22:46,FALSE,NA,"783054711599489025",NA,"<a href=""http://kyomoniex.web.fc2.com/"" rel=""nofollow"">Earthquake Monitor Ex (<U+5F37><U+9707><U+30E2><U+30CB><U+30BF>Ex)</a>","IEgg_95",0,FALSE,FALSE,NA,NA
"136","#earthquake #<U+C9C0><U+C9C4> #<U+5730><U+9707> ird2016tlfy (OK) SE of Loyalty Islands MLv 3.7 2016/10/03 12:42:40 https://t.co/Ub7grpn6W5 https://t.co/7UbyspiscK",FALSE,1,NA,2016-10-03 20:56:24,FALSE,NA,"783048076910956544",NA,"<a href=""http://www.seisme.nc"" rel=""nofollow"">Twurl2</a>","NCseismicobserv",0,FALSE,FALSE,NA,NA
"137","#earthquake #<U+C9C0><U+C9C4> #<U+5730><U+9707> ird2016tlcr (OK) Loyalty Islands MLv 2.9 2016/10/03 11:04:42 https://t.co/8MTM7KKaMa https://t.co/wLRgFQ1XPV",FALSE,0,NA,2016-10-03 20:49:37,FALSE,NA,"783046368742866944",NA,"<a href=""http://www.seisme.nc"" rel=""nofollow"">Twurl2</a>","NCseismicobserv",0,FALSE,FALSE,NA,NA
"138","#earthquake #<U+C9C0><U+C9C4> #<U+5730><U+9707> ird2016tkzj (OK) Off E. Coast of N. Is., NZ MLv 3.7 2016/10/03 09:20:44 https://t.co/tXRlO4h1BA https://t.co/qVPVgq0PHX",FALSE,0,NA,2016-10-03 20:42:11,FALSE,NA,"783044500465692672",NA,"<a href=""http://www.seisme.nc"" rel=""nofollow"">Twurl2</a>","NCseismicobserv",0,FALSE,FALSE,NA,NA
"139","#earthquake #<U+C9C0><U+C9C4> #<U+5730><U+9707> ird2016tlrk (tmp) South of Fiji Islands mb 4.6 2016/10/03 18:28:34 https://t.co/dlA0lPIjPV https://t.co/X3dyd83sg6",FALSE,0,NA,2016-10-03 18:32:27,FALSE,NA,"783011849532874752",NA,"<a href=""http://www.seisme.nc"" rel=""nofollow"">Twurl2</a>","NCseismicobserv",0,FALSE,FALSE,NA,NA
"140","#earthquake #<U+C9C0><U+C9C4> #<U+5730><U+9707> ird2016tkvp (OK) E. New Guinea Reg., P.N.G. mb 4.4 2016/10/03 07:27:52 https://t.co/JgMuy23TuS https://t.co/T6fWtjmE5P",FALSE,0,NA,2016-10-03 10:36:41,FALSE,NA,"782892118205313024",NA,"<a href=""http://www.seisme.nc"" rel=""nofollow"">Twurl2</a>","NCseismicobserv",0,FALSE,FALSE,NA,NA
"141","#earthquake #<U+C9C0><U+C9C4> #<U+5730><U+9707> ird2016tkto (OK) Off E. Coast of N. Is., NZ MLv 4.7 2016/10/03 06:25:38 https://t.co/W46W9fY6iA https://t.co/lAmb6WpxhS",FALSE,0,NA,2016-10-03 10:30:18,FALSE,NA,"782890514571943936",NA,"<a href=""http://www.seisme.nc"" rel=""nofollow"">Twurl2</a>","NCseismicobserv",0,FALSE,FALSE,NA,NA
"142","@expatcoffeeclub had a couple of earthquakes here too... unusual for Korea! #<U+C9C0><U+C9C4>",FALSE,1,"expatcoffeeclub",2016-10-03 10:21:23,FALSE,"781066460290355201","782888267620360193","760183298865893377","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","luhb89",0,FALSE,FALSE,NA,NA
"143","#earthquake #<U+C9C0><U+C9C4> #<U+5730><U+9707> ird2016tkto (tmp) Off E. Coast of N. Is., NZ mb 4.8 2016/10/03 06:25:33 https://t.co/W46W9fY6iA https://t.co/tHfIeRnnwm",FALSE,0,NA,2016-10-03 06:36:07,FALSE,NA,"782831577650782208",NA,"<a href=""http://www.seisme.nc"" rel=""nofollow"">Twurl2</a>","NCseismicobserv",0,FALSE,FALSE,NA,NA
"144","#earthquake #<U+C9C0><U+C9C4> #<U+5730><U+9707> ird2016tkkw (OK) Fiji Islands Region mb 4.5 2016/10/03 02:02:21 https://t.co/uhbWzok7X4 https://t.co/0AbzvFOt1M",FALSE,0,NA,2016-10-03 02:19:38,FALSE,NA,"782767032458588160",NA,"<a href=""http://www.seisme.nc"" rel=""nofollow"">Twurl2</a>","NCseismicobserv",0,FALSE,FALSE,NA,NA
"145","#earthquake #<U+C9C0><U+C9C4> #<U+5730><U+9707> ird2016tkcv (OK) North Island, New Zealand MLv 3.1 2016/10/02 22:00:05 https://t.co/17CjdFHJCS https://t.co/pdX3vVmBQq",FALSE,0,NA,2016-10-02 22:29:15,FALSE,NA,"782709056246943744",NA,"<a href=""http://www.seisme.nc"" rel=""nofollow"">Twurl2</a>","NCseismicobserv",0,FALSE,FALSE,NA,NA
"146","#earthquake #<U+C9C0><U+C9C4> #<U+5730><U+9707> ird2016tkbg (OK) Vanuatu Islands Region MLv 3.9 2016/10/02 21:15:47 https://t.co/VioMdGaKiq https://t.co/OkO4TTSi3M",FALSE,0,NA,2016-10-02 21:30:40,FALSE,NA,"782694313369018368",NA,"<a href=""http://www.seisme.nc"" rel=""nofollow"">Twurl2</a>","NCseismicobserv",0,FALSE,FALSE,NA,NA
"147","#earthquake #<U+C9C0><U+C9C4> #<U+5730><U+9707> ird2016tjzq (OK) Off E. Coast of N. Is., NZ MLv 5.2 2016/10/02 20:21:41 https://t.co/4A5oSJvOfN https://t.co/2fPXQywDTm",FALSE,0,NA,2016-10-02 21:25:24,FALSE,NA,"782692987633401856",NA,"<a href=""http://www.seisme.nc"" rel=""nofollow"">Twurl2</a>","NCseismicobserv",0,FALSE,FALSE,NA,NA
"148","#earthquake #<U+C9C0><U+C9C4> #<U+5730><U+9707> ird2016tjwg (OK) Vanuatu Islands mb 4.2 2016/10/02 18:41:27 https://t.co/BzaGGTrvdW https://t.co/carlFzVqC6",FALSE,0,NA,2016-10-02 21:22:28,FALSE,NA,"782692250597806080",NA,"<a href=""http://www.seisme.nc"" rel=""nofollow"">Twurl2</a>","NCseismicobserv",0,FALSE,FALSE,NA,NA
"149","#earthquake #<U+C9C0><U+C9C4> #<U+5730><U+9707> ird2016tjum (OK) Loyalty Islands MLv 2.1 2016/10/02 17:48:36 https://t.co/0JGNAuulJM https://t.co/eulHq8HFGp",FALSE,0,NA,2016-10-02 21:13:59,FALSE,NA,"782690115441143808",NA,"<a href=""http://www.seisme.nc"" rel=""nofollow"">Twurl2</a>","NCseismicobserv",0,FALSE,FALSE,NA,NA
"150","#earthquake #<U+C9C0><U+C9C4> #<U+5730><U+9707> ird2016tjkz (OK) Off E. Coast of N. Is., NZ MLv 4.6 2016/10/02 12:57:15 https://t.co/tK0NuJozgR https://t.co/x4s4BPxDwe",FALSE,0,NA,2016-10-02 21:02:46,FALSE,NA,"782687289222713344",NA,"<a href=""http://www.seisme.nc"" rel=""nofollow"">Twurl2</a>","NCseismicobserv",0,FALSE,FALSE,NA,NA
